tsne_1,tsne_2,cluster_gmm,pivote3,pivote5,pivote10,pivote15,estado_oculto
-6.52809831080958e-06,-2.63982983597089e-05,0,0.3333,0.2000,0.1000,0.0667,0
2.14977626455948e-05,-3.01005206893024e-06,0,0.3333,0.2000,0.1000,0.0667,0
-1.39065732582822e-05,1.99337700905744e-05,0,0.3333,0.2000,0.1000,0.0667,0
1.09583206722164e-05,-4.5593023969559e-06,0,0.0000,0.0000,0.0000,0.0000,0
2.53622761192673e-06,-3.19554164889269e-05,0,0.0000,0.0000,0.0000,0.0000,0
1.14111435323139e-05,-3.71909336536191e-05,0,0.0000,0.0000,0.0000,0.0000,0
-4.21839644104693e-07,-2.13786915992387e-05,0,0.0000,0.0000,0.0000,0.0000,0
-1.0661357009667e-05,-3.93040636481601e-06,0,0.0000,0.0000,0.0000,0.0000,0
-3.33446587319486e-06,-1.53010096255457e-05,0,0.0000,0.0000,0.0000,0.0000,0
2.87953156430376e-07,-3.40988553944044e-05,0,0.0000,0.0000,0.0000,0.0000,0
1.269005042559e-05,-2.44786060648039e-05,0,0.0000,0.0000,0.0000,0.0000,0
1.20222921395907e-05,-4.48350619990379e-05,0,0.0000,0.0000,0.0000,0.0000,0
6.41205497231567e-06,-4.13170673709828e-05,0,0.0000,0.0000,0.0000,0.0000,0
8.46442344482057e-06,-4.12289446103387e-05,0,0.0000,0.0000,0.0000,0.0000,0
4.61477384305908e-06,-2.96661892207339e-05,0,0.0000,0.0000,0.0000,0.0000,0
9.19778176466934e-06,-4.50585284852423e-05,0,0.0000,0.0000,0.0000,0.0000,0
-3.88642047255416e-06,-2.85867172351573e-05,0,0.0000,0.0000,0.0000,0.0000,0
1.60287981998408e-05,-3.29309768858366e-05,0,0.0000,0.0000,0.0000,0.0000,0
-9.3790476967115e-06,-3.88230982935056e-05,0,0.0000,0.0000,0.0000,0.0000,0
-2.25805943045998e-05,-7.12816813575046e-07,0,0.0000,0.0000,0.0000,0.0000,0
-1.66131248988677e-05,-6.3716970544192e-06,0,0.0000,0.0000,0.0000,0.0000,0
-1.86346314876573e-05,-2.95418340101605e-05,0,0.0000,0.0000,0.0000,0.0000,0
-1.91434664884582e-05,-2.50351649810909e-06,0,0.0000,0.0000,0.0000,0.0000,0
-1.58692346303724e-05,-1.78252466866979e-05,0,0.0000,0.0000,0.0000,0.0000,0
-2.3542143026134e-05,-3.74756746168714e-06,0,0.0000,0.0000,0.0000,0.0000,0
-1.27482062453055e-05,-2.58005293289898e-05,0,0.0000,0.0000,0.0000,0.0000,0
-6.77357320455485e-06,-2.45563751377631e-05,0,0.0000,0.0000,0.0000,0.0000,0
1.75595832843101e-05,1.46274915096001e-05,0,0.0000,0.0000,0.0000,0.0000,0
-1.01061295936233e-05,-1.391135265294e-05,0,0.0000,0.0000,0.0000,0.0000,0
-8.80754214449553e-06,-1.72233558259904e-05,0,0.0000,0.0000,0.0000,0.0000,0
-2.99387884297175e-05,-1.60579711518949e-05,0,0.0000,0.0000,0.0000,0.0000,0
-1.33832545543555e-05,-2.58536947512766e-05,0,0.0000,0.0000,0.0000,0.0000,0
-2.07045977731468e-05,-3.55801894329488e-05,0,0.0000,0.0000,0.0000,0.0667,0
-4.95256563226576e-06,-3.3481337595731e-05,0,0.0000,0.0000,0.0000,0.1333,0
2.9974276003486e-06,-2.93623743345961e-05,0,0.0000,0.0000,0.0000,0.1333,0
9.9837652669521e-06,-3.83766491722781e-05,0,0.0000,0.0000,0.0000,0.1333,0
-2.45581941271666e-06,-2.70021446340252e-05,0,0.0000,0.0000,0.0000,0.2000,0
-3.62810715159867e-05,-4.1282391975983e-06,0,0.0000,0.0000,0.1000,0.2667,0
-1.26186068882816e-05,-1.9730114217964e-05,0,0.0000,0.0000,0.2000,0.3333,0
8.59642659634119e-06,-3.68410110240802e-05,0,0.0000,0.0000,0.2000,0.4000,0
5.11326561536407e-06,-3.92260735679884e-05,0,0.0000,0.0000,0.2000,0.4667,0
8.92870502866572e-06,-2.83184290310601e-05,0,0.0000,0.0000,0.3000,0.5333,0
-4.02529349230463e-06,-3.02589651255403e-05,0,0.0000,0.2000,0.4000,0.6000,0
-1.72074269357836e-05,-1.55896887008566e-05,0,0.0000,0.4000,0.5000,0.6000,0
6.14749706073781e-06,-2.69711690634722e-05,0,0.3333,0.4000,0.6000,0.6000,0
3.09655733872205e-05,6.32204319117591e-06,0,0.6667,0.4000,0.7000,0.6000,0
2.54338265222032e-05,-2.75922648143023e-05,0,0.6667,0.6000,0.8000,0.6000,0
2.56855219049612e-06,2.74440481007332e-06,0,0.3333,0.6000,0.8000,0.5333,0
-2.68350686383201e-05,-8.45601698529208e-06,0,0.3333,0.6000,0.7000,0.4667,0
-2.207437864854e-05,-3.43399733537808e-06,0,0.6667,0.8000,0.7000,0.4667,0
-2.2927191821509e-05,-3.05803332594223e-05,0,1.0000,1.0000,0.7000,0.4667,0
-8.55203961691586e-06,-1.01921323221177e-05,0,1.0000,1.0000,0.6000,0.4000,0
-1.30426133182482e-05,-2.43993918047636e-06,0,1.0000,1.0000,0.5000,0.3333,0
-3.62760511052329e-05,-1.55096604430582e-05,0,1.0000,0.8000,0.4000,0.3333,0
-2.19784833461745e-05,-1.44625155371614e-05,0,1.0000,0.6000,0.3000,0.3333,0
-5.60467997274827e-05,-1.74606047949055e-05,0,0.6667,0.4000,0.2000,0.3333,0
-5.92427641095128e-05,-9.87323619483504e-06,0,0.3333,0.2000,0.1000,0.3333,0
-1.36095250127255e-05,-1.91865601664176e-05,0,0.0000,0.0000,0.0000,0.2667,0
-8.75000387168257e-06,2.2498990404074e-07,0,0.0000,0.0000,0.1000,0.2667,0
-4.16214970755391e-05,-1.86878623935627e-05,0,0.0000,0.0000,0.2000,0.3333,0
-3.37604215019383e-05,3.82726602765615e-06,0,0.0000,0.0000,0.3000,0.3333,0
1.33304536120704e-06,-3.6928518966306e-05,0,0.0000,0.0000,0.4000,0.3333,0
-2.83371391560649e-05,-2.91315700451378e-05,0,0.0000,0.0000,0.4000,0.3333,0
-7.49138553146622e-06,-4.08415471611079e-05,0,0.0000,0.2000,0.4000,0.4000,0
4.0723234633333e-06,5.05393416005973e-07,0,0.0000,0.4000,0.5000,0.4000,0
-2.26820748139289e-06,-4.76185869047185e-06,0,0.3333,0.6000,0.5000,0.4667,0
9.6543726613163e-06,-2.24633422476472e-05,0,0.6667,0.8000,0.5000,0.5333,0
1.16327191790333e-05,-1.48923300002934e-06,0,1.0000,0.8000,0.5000,0.5333,0
1.59377646014036e-06,-1.7413156456314e-05,0,1.0000,0.6000,0.5000,0.4667,0
-8.11850259196945e-06,8.40361008158652e-06,0,0.6667,0.6000,0.4000,0.4000,0
3.2021491733758e-06,1.03669099189574e-05,0,0.3333,0.4000,0.4000,0.3333,0
1.70046350831399e-05,1.11588014988229e-05,0,0.3333,0.2000,0.4000,0.2667,0
-9.45413557928987e-06,1.84357850230299e-05,0,0.3333,0.2000,0.4000,0.2667,0
6.14323653280735e-06,1.35335330924136e-05,0,0.3333,0.4000,0.4000,0.2667,0
-1.07111043234909e-06,8.42056397232227e-06,0,0.0000,0.2000,0.3000,0.2000,0
1.37614815685083e-05,3.14486605930142e-05,0,0.3333,0.4000,0.3000,0.2000,0
1.35947993840091e-05,2.66757797362516e-05,0,0.3333,0.6000,0.3000,0.2667,0
8.90030878508696e-06,2.43762005993631e-05,0,0.6667,0.6000,0.3000,0.3333,0
-6.89717171553639e-06,2.42714504565811e-05,0,0.6667,0.4000,0.2000,0.2667,0
-3.73365764971823e-06,1.47322853081278e-05,0,0.6667,0.4000,0.2000,0.2667,0
-1.07727419162984e-05,6.6654597503657e-06,0,0.3333,0.2000,0.1000,0.2000,0
-2.3056854843162e-06,2.46077070187312e-05,0,0.0000,0.0000,0.1000,0.1333,0
1.94659442058764e-05,2.74269859801279e-05,0,0.0000,0.0000,0.2000,0.1333,0
-4.31074204243487e-06,7.14602720108815e-06,0,0.0000,0.0000,0.2000,0.1333,0
3.3999087918346e-06,1.23038971651113e-05,0,0.0000,0.0000,0.2000,0.1333,0
1.85400699592719e-06,2.43901868088869e-05,0,0.0000,0.0000,0.2000,0.1333,0
1.55829056893708e-05,9.96788276097504e-06,0,0.0000,0.2000,0.2000,0.2000,0
1.28992896861746e-05,1.55882462422596e-05,0,0.0000,0.4000,0.2000,0.2667,0
3.12037700496148e-05,1.82621370186098e-05,0,0.3333,0.4000,0.2000,0.3333,0
3.1296211091103e-05,2.80389522231417e-05,0,0.6667,0.4000,0.2000,0.4000,0
3.47906861861702e-05,2.73149289569119e-05,0,0.6667,0.4000,0.2000,0.4000,0
2.16935623029713e-05,-1.28580522869015e-05,0,0.3333,0.2000,0.2000,0.3333,0
5.04169511259533e-05,9.66523839451838e-06,0,0.0000,0.0000,0.2000,0.3333,0
4.17421724705491e-05,5.10266545461491e-06,0,0.0000,0.0000,0.3000,0.3333,0
1.30483313114382e-05,3.47575441992376e-05,0,0.0000,0.0000,0.4000,0.3333,0
5.63702596991789e-05,2.26475840463536e-05,0,0.0000,0.0000,0.4000,0.3333,0
3.21279621857684e-05,4.58262438769452e-05,0,0.0000,0.2000,0.4000,0.3333,0
2.96557700494304e-05,1.63181593961781e-05,0,0.0000,0.4000,0.5000,0.3333,0
4.41243319073692e-05,2.31610556511441e-05,0,0.3333,0.6000,0.5000,0.3333,0
4.74310545541812e-05,1.78902009793092e-05,0,0.6667,0.8000,0.5000,0.3333,0
2.91464530164376e-05,1.59316709869017e-06,0,1.0000,0.8000,0.5000,0.3333,0
2.54936167038977e-05,-1.3182246220822e-05,0,1.0000,0.6000,0.4000,0.2667,0
2.10980215342715e-05,-2.79232099273941e-05,0,0.6667,0.6000,0.3000,0.2000,0
3.01009367831284e-05,-3.11336007143836e-05,0,0.3333,0.4000,0.2000,0.2000,0
2.8757316613337e-05,-2.52815043495502e-05,0,0.3333,0.2000,0.1000,0.2000,0
1.70738730957964e-05,-2.18722634599544e-05,0,0.3333,0.2000,0.1000,0.2000,0
2.30154109885916e-05,-1.62693268066505e-05,0,0.3333,0.2000,0.1000,0.2000,0
2.11958576983307e-05,-2.25502990360837e-05,0,0.0000,0.0000,0.0000,0.1333,0
-3.19259856951248e-06,-1.82638018486614e-06,0,0.0000,0.0000,0.1000,0.2000,0
2.40315166593064e-05,-1.98973848455353e-05,0,0.0000,0.0000,0.2000,0.2667,0
2.15850359381875e-05,-2.48973155976273e-05,0,0.0000,0.0000,0.2000,0.2667,0
2.90881671389798e-05,-1.33899611682864e-05,0,0.0000,0.0000,0.2000,0.2667,0
1.8123135305359e-05,-1.23112113215029e-05,0,0.0000,0.0000,0.2000,0.2667,0
1.42677054100204e-05,-3.4572458389448e-05,0,0.0000,0.2000,0.3000,0.2667,0
6.97378709446639e-06,-2.9553555577877e-05,0,0.0000,0.4000,0.4000,0.2667,0
1.90150167327374e-05,-1.55808356794296e-05,0,0.3333,0.4000,0.4000,0.2667,0
1.13958558358718e-05,-2.12101967917988e-05,0,0.6667,0.4000,0.4000,0.2667,0
2.85637106571812e-05,-2.0278088413761e-05,0,0.6667,0.4000,0.4000,0.2667,0
7.92510218161624e-06,1.07245841718395e-05,0,0.3333,0.4000,0.3000,0.2000,0
1.29079553516931e-05,-1.81432496901834e-05,0,0.0000,0.4000,0.2000,0.1333,0
1.0109280992765e-05,-2.85370970232179e-06,0,0.3333,0.4000,0.2000,0.1333,0
-5.38898984814296e-06,-1.04626260508667e-05,0,0.6667,0.4000,0.2000,0.1333,0
9.0874154921039e-06,-1.73566895682598e-05,0,0.6667,0.4000,0.2000,0.1333,0
3.40288170264103e-05,-3.54505864379462e-05,0,0.3333,0.2000,0.1000,0.0667,0
1.17189601951395e-05,-3.41572704201099e-05,0,0.0000,0.0000,0.0000,0.0000,0
1.62865617312491e-05,-7.33565639166045e-06,0,0.0000,0.0000,0.0000,0.0000,0
1.57910235429881e-05,-5.70773909203126e-06,0,0.0000,0.0000,0.0000,0.0000,0
-1.44529567478457e-05,-3.31806477333885e-05,0,0.0000,0.0000,0.0000,0.0000,0
1.70670900843106e-05,-3.2824932532094e-06,0,0.0000,0.0000,0.0000,0.0000,0
2.56024777627317e-05,-1.22624924188131e-05,0,0.0000,0.0000,0.0000,0.0000,0
-6.68298525852151e-06,-8.19523938844213e-06,0,0.0000,0.0000,0.0000,0.0000,0
1.39638505061157e-05,-4.99095267514349e-06,0,0.0000,0.0000,0.0000,0.0000,0
1.40712136271759e-05,-1.02387766673928e-05,0,0.0000,0.0000,0.0000,0.0000,0
1.00214856502134e-05,-1.54302924784133e-05,0,0.0000,0.0000,0.0000,0.0000,0
1.38903287734138e-05,3.87006184610073e-06,0,0.0000,0.0000,0.0000,0.0000,0
-1.13387923192931e-05,-7.72545536165126e-06,0,0.0000,0.0000,0.0000,0.0000,0
6.441156983783e-06,-1.28840438264888e-05,0,0.0000,0.0000,0.0000,0.0000,0
-6.91780132910935e-06,-1.00299089922373e-07,0,0.0000,0.0000,0.0000,0.0000,0
3.15135457640281e-06,-1.31841179609182e-05,0,0.0000,0.0000,0.0000,0.0000,0
2.12599502447119e-06,-2.29336365009658e-05,0,0.0000,0.0000,0.0000,0.0000,0
-1.25151163956616e-05,-8.40241500554839e-06,0,0.0000,0.0000,0.0000,0.0000,0
8.13343194749905e-06,-1.41469463414978e-05,0,0.0000,0.0000,0.0000,0.0000,0
-4.81167762700352e-06,-2.69788802143012e-06,0,0.0000,0.0000,0.0000,0.0000,0
6.64336812405963e-06,-1.23335221360321e-05,0,0.0000,0.0000,0.0000,0.0000,0
-1.63247186719673e-05,-1.13283776954631e-05,0,0.0000,0.0000,0.0000,0.0000,0
-1.80346523848129e-06,7.69264897826361e-06,0,0.0000,0.0000,0.0000,0.0000,0
-9.71412373473868e-06,-1.66028603416635e-05,0,0.0000,0.0000,0.0000,0.0000,0
2.93220477942668e-06,-4.0547747630626e-05,0,0.0000,0.0000,0.0000,0.0000,0
1.97133285837481e-05,-3.69289882655721e-05,0,0.0000,0.0000,0.0000,0.0000,0
-6.12779876973946e-06,-2.8005886633764e-05,0,0.0000,0.0000,0.0000,0.0000,0
2.22791441046866e-05,-3.86482824978884e-05,0,0.0000,0.0000,0.0000,0.0000,0
1.90548144018976e-05,-4.22083103330806e-05,0,0.0000,0.0000,0.0000,0.0000,0
-1.84621330845403e-06,-3.1143626983976e-05,0,0.0000,0.0000,0.0000,0.0000,0
2.99470830213977e-05,-2.60887245531194e-05,0,0.0000,0.0000,0.0000,0.0000,0
5.06574315295438e-06,-1.62031556101283e-05,0,0.0000,0.0000,0.0000,0.0000,0
2.27867021749262e-05,-7.19369700163952e-06,0,0.0000,0.0000,0.0000,0.0667,0
1.15068642116967e-05,7.75766693550395e-06,0,0.0000,0.0000,0.0000,0.1333,0
1.66542467923136e-05,9.19030571822077e-06,0,0.0000,0.0000,0.0000,0.1333,0
2.09667796298163e-05,3.8164434954524e-05,0,0.0000,0.0000,0.0000,0.1333,0
1.34005604195409e-05,-3.00857459478721e-06,0,0.0000,0.0000,0.0000,0.2000,0
1.51418544191984e-05,1.40334614116e-05,0,0.0000,0.0000,0.1000,0.2667,0
2.93973571388051e-05,3.38535901391879e-05,0,0.0000,0.0000,0.2000,0.2667,0
3.05001485685352e-05,1.92490770132281e-05,0,0.0000,0.0000,0.2000,0.3333,0
-4.04076217819238e-06,-8.64291905600112e-06,0,0.0000,0.0000,0.2000,0.3333,0
1.21567900350783e-05,1.58655875566183e-05,0,0.0000,0.0000,0.3000,0.3333,0
-1.47274738537817e-06,1.43225961437565e-05,0,0.0000,0.2000,0.4000,0.4000,0
1.82888334165909e-06,1.07329469756223e-05,0,0.0000,0.4000,0.4000,0.4667,0
-1.31301949295448e-05,8.8636479631532e-06,0,0.3333,0.4000,0.5000,0.4667,0
5.83486416871892e-06,4.12707731811679e-06,0,0.6667,0.4000,0.5000,0.4667,0
-2.47810530709103e-05,1.20176682685269e-05,0,0.6667,0.6000,0.5000,0.4667,0
-1.22168103189324e-05,2.15027575904969e-05,0,0.3333,0.6000,0.5000,0.4000,0
1.58921284310054e-05,-2.26251222557039e-06,0,0.3333,0.4000,0.5000,0.4000,0
-2.30893274419941e-05,4.4687792978948e-05,0,0.6667,0.6000,0.5000,0.4667,0
2.84119651041692e-05,-6.73111617288669e-06,0,0.6667,0.6000,0.5000,0.4667,0
-1.7272765035159e-05,1.08509393612621e-05,0,0.6667,0.4000,0.4000,0.4000,0
-1.69866677879327e-06,-2.49527274718275e-05,0,0.3333,0.4000,0.3000,0.3333,0
-9.08010861166986e-07,4.51040250482038e-06,0,0.3333,0.6000,0.4000,0.4000,0
-2.17305614569341e-06,6.52442759019323e-06,0,0.3333,0.4000,0.4000,0.4000,0
-1.08721415017499e-05,-5.35660046807607e-06,0,0.6667,0.4000,0.4000,0.4667,0
-2.99724433716619e-05,-1.36319058583467e-05,0,0.6667,0.4000,0.4000,0.5333,0
-1.03847869468154e-05,1.29331010612077e-06,0,0.3333,0.2000,0.3000,0.5333,0
-2.79973337455885e-05,2.06049617190729e-06,0,0.0000,0.2000,0.3000,0.5333,0
-1.12569869088475e-05,2.14311676245416e-05,0,0.0000,0.4000,0.4000,0.6000,0
-5.31751311427797e-06,3.70864836440887e-05,0,0.3333,0.4000,0.5000,0.6667,0
-2.2551765141543e-05,9.07816229300806e-06,0,0.6667,0.4000,0.6000,0.7333,0
-1.78275095095159e-05,9.8936316135223e-06,0,0.6667,0.4000,0.7000,0.7333,0
-1.24684893307858e-05,1.73862154042581e-05,0,0.3333,0.4000,0.7000,0.6667,0
-1.24585585581372e-05,1.00612969617941e-05,0,0.0000,0.4000,0.7000,0.6667,0
-1.62867690960411e-05,3.863986057695e-05,0,0.3333,0.6000,0.8000,0.7333,0
-2.13867078855401e-05,3.05320281768218e-05,0,0.6667,0.8000,0.9000,0.8000,0
-1.48990666275495e-05,2.44257589656627e-05,0,1.0000,1.0000,0.9000,0.8000,0
-2.94451419904362e-05,2.95121808449039e-05,0,1.0000,1.0000,0.8000,0.7333,0
-3.55803094862495e-05,4.40529674960999e-06,0,1.0000,1.0000,0.8000,0.6667,0
9.37131403588864e-07,-2.24130708375014e-05,0,1.0000,1.0000,0.8000,0.6000,0
-2.84026136796456e-05,1.23652253023465e-05,0,1.0000,1.0000,0.8000,0.5333,0
-7.09227333572926e-06,-2.19216281038825e-06,0,1.0000,0.8000,0.7000,0.4667,0
-2.17699180211639e-05,-3.27520356222522e-05,0,1.0000,0.6000,0.6000,0.4667,0
-2.6393421649118e-05,4.97234759677667e-06,0,0.6667,0.6000,0.5000,0.4000,0
-1.91234721569344e-05,-3.52072061104991e-06,0,0.3333,0.6000,0.4000,0.4000,0
-2.51053534157109e-05,1.08185773228797e-07,0,0.3333,0.6000,0.3000,0.4000,0
-2.32585171033861e-05,-1.78785546722793e-06,0,0.6667,0.6000,0.3000,0.4000,0
1.2815111404052e-05,7.73201736592455e-06,0,1.0000,0.6000,0.4000,0.4000,0
-1.52053107740358e-05,4.73407271783799e-06,0,0.6667,0.4000,0.3000,0.3333,0
-1.41171403811313e-05,6.73210570312222e-06,0,0.3333,0.2000,0.3000,0.3333,0
-2.21452337427763e-05,5.24009919899981e-06,0,0.0000,0.0000,0.3000,0.3333,0
3.80564597435296e-06,4.56937459603068e-06,0,0.0000,0.0000,0.3000,0.4000,0
