tsne_1,tsne_2,cluster_gmm,pivote3,pivote5,pivote10,pivote15
1.39686135298689e-05,3.77877877326682e-05,2,1.0000,1.0000,0.7000,0.6000
-2.82954915746814e-05,0.000103304519143421,2,1.0000,1.0000,0.7000,0.6000
1.24369316836237e-05,4.71022176498082e-05,2,1.0000,0.8000,0.6000,0.6000
4.30957734351978e-05,4.87979923491366e-05,2,1.0000,0.6000,0.5000,0.6000
1.50417990880669e-05,-2.10264952329453e-05,2,0.6667,0.4000,0.4000,0.6000
1.54329245560803e-05,6.0973412473686e-05,2,0.3333,0.4000,0.4000,0.5333
-5.20938701811247e-05,-1.75290588231292e-05,2,0.0000,0.4000,0.4000,0.4667
1.50417990880669e-05,-2.10264952329453e-05,2,0.3333,0.4000,0.5000,0.4667
1.34275933305616e-05,3.03219403576804e-05,2,0.6667,0.4000,0.6000,0.4667
-5.05971111124381e-05,7.86858727224171e-05,2,0.6667,0.4000,0.7000,0.4667
-5.75601043237839e-05,6.54482209938578e-05,2,0.3333,0.4000,0.6000,0.4000
-4.26495389547199e-05,6.07426554779522e-05,2,0.0000,0.4000,0.5000,0.3333
4.51529058409506e-06,4.10532084060833e-05,2,0.3333,0.6000,0.5000,0.3333
5.64207439310849e-05,3.52905008185189e-05,2,0.6667,0.8000,0.5000,0.4000
2.45828268816695e-05,-3.40387705364265e-05,2,1.0000,1.0000,0.5000,0.4000
-3.25178598359344e-06,1.26083305076463e-05,2,1.0000,0.8000,0.4000,0.3333
-2.64087102550548e-05,1.62738069775514e-05,2,1.0000,0.6000,0.3000,0.2667
-4.91840437462088e-05,-1.78534664883045e-05,2,0.6667,0.4000,0.2000,0.2000
-6.13615629845299e-05,2.05816431844141e-05,2,0.3333,0.2000,0.2000,0.1333
-1.96311304989649e-07,2.27261771215126e-05,2,0.0000,0.0000,0.1000,0.0667
3.89527201605233e-08,-9.13946587388637e-06,2,0.0000,0.0000,0.1000,0.0667
-1.16903765956522e-05,4.61710942545324e-06,2,0.0000,0.0000,0.1000,0.0667
-7.51107363612391e-05,-2.71166118182009e-05,2,0.0000,0.0000,0.1000,0.0667
6.04343540544505e-06,-3.36097546096426e-05,2,0.0000,0.2000,0.1000,0.0667
8.32971727504628e-06,5.50135655430495e-06,2,0.0000,0.2000,0.1000,0.0667
-7.05824932083488e-05,6.03856351517607e-05,2,0.3333,0.2000,0.1000,0.0667
-7.05824932083488e-05,6.03856351517607e-05,2,0.3333,0.2000,0.1000,0.0667
-6.36137992842123e-05,6.37055200058967e-06,2,0.3333,0.2000,0.1000,0.0667
-7.44555945857428e-05,8.22272886580322e-06,2,0.0000,0.0000,0.0000,0.0000
1.62764263222925e-05,-3.96733412344474e-05,2,0.0000,0.0000,0.0000,0.0000
5.49268988834228e-05,4.43413700850215e-05,2,0.0000,0.0000,0.0000,0.0000
3.20047984132543e-05,1.0525951438467e-05,2,0.0000,0.0000,0.0000,0.0000
4.20245996792801e-05,-2.87395541818114e-05,2,0.0000,0.0000,0.0000,0.0000
5.49268988834228e-05,4.43413700850215e-05,2,0.0000,0.0000,0.0000,0.0000
5.13550148752984e-05,3.3188331144629e-05,2,0.0000,0.0000,0.0000,0.0000
9.72487177932635e-05,3.67580141755752e-05,2,0.0000,0.0000,0.0000,0.0000
1.92057250387734e-05,-1.92272887034051e-06,2,0.0000,0.0000,0.0000,0.0000
1.16416767923511e-05,2.29957968258532e-05,2,0.0000,0.0000,0.0000,0.0000
9.31434897211147e-06,1.82255153049482e-05,2,0.0000,0.0000,0.0000,0.0000
-5.12869773956481e-05,4.81436036352534e-05,2,0.0000,0.0000,0.0000,0.0000
-5.12869773956481e-05,4.81436036352534e-05,2,0.0000,0.0000,0.0000,0.0667
1.17871213660692e-05,-2.64499267359497e-05,2,0.0000,0.0000,0.0000,0.0667
-1.99241294467356e-05,3.54683943442069e-05,2,0.0000,0.0000,0.0000,0.1333
-5.12869773956481e-05,4.81436036352534e-05,2,0.0000,0.0000,0.0000,0.1333
-4.26737824454904e-05,2.47839925577864e-05,2,0.0000,0.0000,0.0000,0.2000
-5.52885576325934e-05,8.68432925926754e-06,2,0.0000,0.0000,0.1000,0.2667
-1.25965816550888e-05,-3.54842177330283e-06,2,0.0000,0.0000,0.1000,0.3333
-1.25965816550888e-05,-3.54842177330283e-06,2,0.0000,0.0000,0.2000,0.4000
1.88706362678204e-05,-7.63167281547794e-06,2,0.0000,0.0000,0.2000,0.4000
-5.84853478358127e-05,1.28100316487689e-06,2,0.0000,0.0000,0.3000,0.4000
1.88172471098369e-05,2.07504508580314e-05,2,0.0000,0.2000,0.4000,0.4667
1.88172471098369e-05,2.07504508580314e-05,2,0.0000,0.2000,0.5000,0.5333
1.41928239827394e-05,5.66753988096025e-06,2,0.3333,0.4000,0.6000,0.5333
-5.72655153519008e-06,-1.01922223620932e-05,2,0.3333,0.4000,0.6000,0.5333
-2.12759482565161e-06,4.17408191424329e-05,2,0.6667,0.6000,0.6000,0.5333
-1.29508052850724e-05,-9.94909169094171e-06,2,0.3333,0.6000,0.6000,0.5333
1.73245953192236e-05,-1.32875175040681e-05,2,0.6667,0.8000,0.7000,0.6000
6.52648886898533e-05,1.96797482203692e-05,2,0.6667,0.8000,0.6000,0.5333
6.52648886898533e-05,1.96797482203692e-05,2,1.0000,0.8000,0.6000,0.5333
3.49721231032163e-05,3.36044759023935e-05,2,1.0000,0.6000,0.5000,0.4667
1.82705844053999e-05,-2.55156510320376e-06,2,0.6667,0.6000,0.5000,0.4000
5.86449368711328e-06,2.0972291167709e-05,2,0.3333,0.6000,0.5000,0.3333
-5.53380141354864e-06,4.7504927351838e-06,2,0.3333,0.4000,0.4000,0.2667
-5.53380141354864e-06,4.7504927351838e-06,2,0.6667,0.4000,0.4000,0.2667
1.52963093569269e-05,2.02561077458085e-05,2,0.6667,0.4000,0.4000,0.2667
1.75756886164891e-05,-5.91655975767935e-07,2,0.3333,0.4000,0.3000,0.2000
7.97069787950022e-06,-1.36846683744807e-05,2,0.0000,0.4000,0.2000,0.1333
1.78939444595017e-05,3.09295719489455e-05,2,0.3333,0.4000,0.2000,0.1333
-7.58019314162084e-06,4.14652058680076e-05,2,0.6667,0.4000,0.2000,0.1333
-7.58019314162084e-06,4.14652058680076e-05,2,0.6667,0.4000,0.2000,0.1333
-5.22199006809387e-05,2.39918063016376e-05,2,0.3333,0.2000,0.1000,0.0667
4.71241810373613e-06,-3.02738917525858e-05,2,0.0000,0.0000,0.0000,0.0000
-1.3391539141594e-05,6.71389989292948e-06,2,0.0000,0.0000,0.0000,0.0000
-1.91353046830045e-06,-3.13927994284313e-05,2,0.0000,0.0000,0.0000,0.0000
-2.93471694021719e-05,3.19082209898625e-05,2,0.0000,0.0000,0.0000,0.0000
-1.34784113470232e-05,3.56766795448493e-05,2,0.0000,0.0000,0.0000,0.0000
-1.34784113470232e-05,3.56766795448493e-05,2,0.0000,0.0000,0.0000,0.0667
-1.34784113470232e-05,3.56766795448493e-05,2,0.0000,0.0000,0.0000,0.0667
-1.34784113470232e-05,3.56766795448493e-05,2,0.0000,0.0000,0.0000,0.0667
5.43840578757226e-05,-4.24734571424779e-05,2,0.0000,0.0000,0.0000,0.0667
-1.34784113470232e-05,3.56766795448493e-05,2,0.0000,0.0000,0.0000,0.0667
-3.41880731866695e-05,4.53696793556446e-06,2,0.0000,0.0000,0.1000,0.0667
5.75318324536056e-07,2.75479269475909e-05,2,0.0000,0.0000,0.1000,0.0667
2.10016441997141e-05,1.3991000741953e-05,2,0.0000,0.0000,0.1000,0.0667
-6.50097990728682e-06,-9.64109221968101e-06,2,0.0000,0.0000,0.1000,0.0667
-1.57904778461671e-05,-1.0963683052978e-05,2,0.0000,0.0000,0.1000,0.0667
1.54699100676225e-05,1.9346587578184e-05,2,0.0000,0.2000,0.1000,0.0667
1.12181878648698e-05,-2.02079554583179e-05,2,0.0000,0.2000,0.1000,0.0667
1.12181878648698e-05,-2.02079554583179e-05,2,0.3333,0.2000,0.1000,0.0667
1.12181878648698e-05,-2.02079554583179e-05,2,0.3333,0.2000,0.1000,0.0667
1.12181878648698e-05,-2.02079554583179e-05,2,0.3333,0.2000,0.1000,0.0667
2.69909251073841e-05,-4.80297603644431e-05,2,0.0000,0.0000,0.0000,0.0000
-4.26976293965708e-05,4.68433099740651e-05,2,0.0000,0.0000,0.0000,0.0000
-3.44330874213483e-05,-1.62704036483774e-05,2,0.0000,0.0000,0.0000,0.0000
-9.64198534347815e-06,-1.57527774717892e-05,2,0.0000,0.0000,0.0000,0.0000
-9.64198534347815e-06,-1.57527774717892e-05,2,0.0000,0.0000,0.0000,0.0667
5.70831616641954e-05,-1.824621722335e-05,2,0.0000,0.0000,0.0000,0.0667
4.66556048195343e-05,-2.68334333668463e-05,2,0.0000,0.0000,0.0000,0.0667
-1.04419777926523e-05,-1.85765602509491e-05,2,0.0000,0.0000,0.0000,0.0667
4.66556048195343e-05,-2.68334333668463e-05,2,0.0000,0.0000,0.0000,0.0667
-1.04419777926523e-05,-1.85765602509491e-05,2,0.0000,0.0000,0.1000,0.0667
-3.82295183953829e-05,2.06737386179157e-05,2,0.0000,0.0000,0.1000,0.0667
-3.23046697303653e-05,-3.56894111064321e-06,2,0.0000,0.0000,0.1000,0.1333
1.26128825286287e-05,1.935748696269e-05,2,0.0000,0.0000,0.1000,0.2000
-5.51777702639811e-05,-5.19827735843137e-05,2,0.0000,0.0000,0.1000,0.2000
1.26128825286287e-05,1.935748696269e-05,2,0.0000,0.2000,0.1000,0.2000
5.11278631165624e-05,4.34428002336062e-05,2,0.0000,0.2000,0.1000,0.2000
4.41085921920603e-06,-1.96230012079468e-05,2,0.3333,0.2000,0.2000,0.2000
1.24536427392741e-06,-3.36303855874576e-05,2,0.3333,0.2000,0.3000,0.2000
-4.34711319030612e-06,-5.73930719838245e-06,2,0.3333,0.2000,0.3000,0.2000
-9.78899479378015e-05,-1.51039366755867e-05,2,0.0000,0.0000,0.2000,0.1333
1.42083954415284e-05,1.28037436297745e-05,2,0.0000,0.0000,0.2000,0.1333
-6.50484525976935e-06,-1.1503444511618e-05,2,0.0000,0.2000,0.2000,0.1333
-3.0555653211195e-05,2.15802119782893e-05,2,0.0000,0.4000,0.2000,0.1333
-5.48439165868331e-05,1.91241670108866e-05,2,0.3333,0.4000,0.2000,0.1333
-5.13519771629944e-05,-2.54293954640161e-05,2,0.6667,0.4000,0.2000,0.1333
-7.29282965039602e-06,1.14879403554369e-05,2,0.6667,0.4000,0.2000,0.1333
7.006849773461e-05,1.65202636708273e-05,2,0.3333,0.2000,0.1000,0.0667
5.66968265047763e-05,0.000100813078461215,2,0.0000,0.0000,0.0000,0.0000
5.60934640816413e-05,5.23978560522664e-05,2,0.0000,0.0000,0.0000,0.0000
5.60934640816413e-05,5.23978560522664e-05,2,0.0000,0.0000,0.0000,0.0000
-9.41497492021881e-05,1.92188126675319e-05,2,0.0000,0.0000,0.0000,0.0000
-4.32649212598335e-05,1.7974134607357e-05,2,0.0000,0.0000,0.0000,0.0000
-5.99742770646117e-06,1.6770233060015e-06,2,0.0000,0.0000,0.0000,0.0000
7.72840503486805e-05,-4.69739643449429e-05,2,0.0000,0.0000,0.0000,0.0000
6.71547095407732e-05,-3.48372050211765e-05,2,0.0000,0.0000,0.0000,0.0000
-4.50318430011976e-06,-8.49309981276747e-06,2,0.0000,0.0000,0.0000,0.0000
-5.85661791774328e-06,-1.73271109815687e-05,2,0.0000,0.0000,0.0000,0.0000
-7.49085575080244e-06,2.14298252103617e-05,2,0.0000,0.0000,0.0000,0.0000
-7.49085575080244e-06,2.14298252103617e-05,2,0.0000,0.0000,0.0000,0.0000
-3.96016075683292e-05,-2.29141696763691e-05,2,0.0000,0.0000,0.0000,0.0000
-3.96016075683292e-05,-2.29141696763691e-05,2,0.0000,0.0000,0.0000,0.0000
-1.47537093653227e-06,1.10527134893346e-05,2,0.0000,0.0000,0.0000,0.0000
1.64219709404279e-05,7.49212949813227e-06,2,0.0000,0.0000,0.0000,0.0000
1.84823766176123e-05,1.66126210388029e-05,2,0.0000,0.0000,0.0000,0.0000
1.17458030217676e-05,-1.58390394062735e-05,2,0.0000,0.0000,0.0000,0.0000
-6.86448838678189e-05,1.86676916200668e-05,2,0.0000,0.0000,0.0000,0.0000
-0.000109399334178306,7.80048776505282e-06,2,0.0000,0.0000,0.0000,0.0000
-1.25304313769448e-05,2.70384043687955e-05,2,0.0000,0.0000,0.0000,0.0000
-4.67678437416907e-05,2.78516508842586e-05,2,0.0000,0.0000,0.0000,0.0000
-7.21883134247037e-06,5.53267454961315e-05,2,0.0000,0.0000,0.0000,0.0000
-4.25399521191139e-05,2.9133216230548e-05,2,0.0000,0.0000,0.0000,0.0000
-1.17533572847606e-05,2.90583939204225e-05,2,0.0000,0.0000,0.0000,0.0000
-3.86106830774224e-06,6.15267563262023e-05,2,0.0000,0.0000,0.0000,0.0000
-9.93177536656731e-07,4.06986982852686e-05,2,0.0000,0.0000,0.0000,0.0000
-3.86106830774224e-06,6.15267563262023e-05,2,0.0000,0.0000,0.0000,0.0000
-1.17533572847606e-05,2.90583939204225e-05,2,0.0000,0.0000,0.0000,0.0000
-3.86106830774224e-06,6.15267563262023e-05,2,0.0000,0.0000,0.0000,0.0000
-1.17533572847606e-05,2.90583939204225e-05,2,0.0000,0.0000,0.0000,0.0667
-5.63282374059781e-05,-1.44994228321593e-05,2,0.0000,0.0000,0.0000,0.0667
-4.38097886217292e-05,6.66240839564125e-06,2,0.0000,0.0000,0.0000,0.0667
7.65091385801497e-07,5.02202237839811e-05,2,0.0000,0.0000,0.0000,0.0667
2.61265686276602e-05,3.19619975925889e-05,2,0.0000,0.0000,0.0000,0.0667
-1.91463986993767e-05,3.44338077411521e-05,2,0.0000,0.0000,0.1000,0.0667
-1.91463986993767e-05,3.44338077411521e-05,2,0.0000,0.0000,0.1000,0.0667
2.61265686276602e-05,3.19619975925889e-05,2,0.0000,0.0000,0.1000,0.0667
2.61265686276602e-05,3.19619975925889e-05,2,0.0000,0.0000,0.1000,0.0667
5.83409819228109e-05,2.52448517130688e-05,2,0.0000,0.0000,0.1000,0.0667
3.12212359858677e-05,3.39815524057485e-05,2,0.0000,0.2000,0.1000,0.0667
-2.47513089561835e-05,7.36447182134725e-05,2,0.0000,0.2000,0.1000,0.0667
-2.28978569793981e-05,3.71303540305234e-05,2,0.3333,0.2000,0.1000,0.0667
-4.97377004649024e-05,-7.76961096562445e-05,2,0.3333,0.2000,0.1000,0.0667
-2.1465764802997e-05,-1.69381055457052e-05,2,0.3333,0.2000,0.1000,0.0667
-2.50388475251384e-05,-9.93876965367235e-05,2,0.0000,0.0000,0.0000,0.0000
-4.67606769234408e-05,-6.62505917716771e-05,2,0.0000,0.0000,0.0000,0.0000
-1.12522902782075e-05,-8.35972241475247e-05,2,0.0000,0.0000,0.0000,0.0000
-1.12522902782075e-05,-8.35972241475247e-05,2,0.0000,0.0000,0.0000,0.0000
-1.12522902782075e-05,-8.35972241475247e-05,2,0.0000,0.0000,0.0000,0.0000
-1.12522902782075e-05,-8.35972241475247e-05,2,0.0000,0.0000,0.0000,0.0000
-4.64280929008964e-05,-5.13776067236904e-05,2,0.0000,0.0000,0.0000,0.0000
-5.502048679773e-06,-3.52198330801912e-05,2,0.0000,0.0000,0.0000,0.0000
-1.04407899925718e-05,-4.2392457544338e-05,2,0.0000,0.0000,0.0000,0.0000
7.05827869751374e-06,-6.90093074808829e-05,2,0.0000,0.0000,0.0000,0.0000
1.92798161151586e-05,4.29789361078292e-05,2,0.0000,0.0000,0.0000,0.0000
-2.35994775721338e-06,-7.29043495084625e-06,2,0.0000,0.0000,0.0000,0.0000
4.38474089605734e-05,1.4151562936604e-05,2,0.0000,0.0000,0.0000,0.0000
-8.58049497765023e-06,1.9386105122976e-05,2,0.0000,0.0000,0.0000,0.0000
-0.000112093963252846,-3.87834261346143e-05,2,0.0000,0.0000,0.0000,0.0000
-4.01522229367401e-05,3.62614991900045e-05,2,0.0000,0.0000,0.0000,0.0000
-4.98637746204622e-05,-8.82688982528634e-06,2,0.0000,0.0000,0.0000,0.0000
-0.000107634426967707,-2.09002228075406e-05,2,0.0000,0.0000,0.0000,0.0000
-9.46169966482557e-05,-1.40538495543296e-05,2,0.0000,0.0000,0.0000,0.0667
2.29694123845547e-05,-4.46938283857889e-05,2,0.0000,0.0000,0.0000,0.1333
2.29694123845547e-05,-4.46938283857889e-05,2,0.0000,0.0000,0.0000,0.2000
4.0391729271505e-05,-1.56850983330514e-05,2,0.0000,0.0000,0.0000,0.2667
-2.31069643632509e-05,-8.63203458720818e-05,2,0.0000,0.0000,0.0000,0.2667
1.96179862541612e-05,-9.28051485971082e-06,2,0.0000,0.0000,0.1000,0.3333
2.29694123845547e-05,-4.46938283857889e-05,2,0.0000,0.0000,0.2000,0.3333
-1.38123286888003e-05,1.33335042846738e-05,2,0.0000,0.0000,0.3000,0.3333
-2.76857135759201e-05,-1.83628526428947e-05,2,0.0000,0.0000,0.4000,0.3333
-2.38608354266034e-05,-3.64408624591306e-05,2,0.0000,0.0000,0.4000,0.4000
-2.63054835158982e-06,3.40301085088868e-05,2,0.0000,0.2000,0.5000,0.4000
-2.63054835158982e-06,3.40301085088868e-05,2,0.0000,0.4000,0.5000,0.4667
2.88106502921437e-06,5.76992933929432e-05,2,0.3333,0.6000,0.5000,0.4667
1.29303689391236e-05,-1.87028290383751e-05,2,0.6667,0.8000,0.5000,0.5333
4.95722415507771e-05,0.000114126058178954,2,1.0000,0.8000,0.6000,0.6000
1.03576721812715e-05,1.81041814357741e-05,2,1.0000,0.8000,0.5000,0.6000
3.7743360735476e-05,-1.41957843879936e-05,2,0.6667,0.6000,0.5000,0.6000
2.28696517297067e-05,3.11192093249701e-06,2,0.6667,0.4000,0.4000,0.6000
2.97112201224081e-05,1.80549523065565e-05,2,0.3333,0.2000,0.4000,0.6000
-5.78007056901697e-05,-9.87509520200547e-06,2,0.3333,0.4000,0.5000,0.6667
5.73963188799098e-05,-5.17580338055268e-05,2,0.0000,0.2000,0.5000,0.6000
2.17762371903518e-05,-3.62996543117333e-05,2,0.3333,0.4000,0.6000,0.6000
-6.36358745396137e-05,-2.27322852879297e-05,2,0.3333,0.4000,0.7000,0.6667
2.17762371903518e-05,-3.62996543117333e-05,2,0.6667,0.6000,0.8000,0.7333
-3.34566720994189e-05,-1.44966070365626e-05,2,0.3333,0.6000,0.8000,0.7333
-3.98866814066423e-06,-8.40314078232041e-06,2,0.6667,0.8000,0.8000,0.7333
5.30706020072103e-05,2.42899477598257e-05,2,0.6667,0.8000,0.7000,0.6667
5.30706020072103e-05,2.42899477598257e-05,2,1.0000,1.0000,0.8000,0.6667
-3.84316954296082e-05,-1.22575929708546e-05,2,1.0000,1.0000,0.8000,0.6000
-1.46889769894187e-05,-7.4421230237931e-05,2,1.0000,1.0000,0.8000,0.5333
4.01272609451553e-06,2.45934802478587e-06,2,1.0000,0.8000,0.7000,0.4667
-5.41858607903123e-05,-9.12272371351719e-05,2,1.0000,0.6000,0.6000,0.4000
-3.58588440576568e-05,4.46490848844405e-05,2,0.6667,0.6000,0.5000,0.3333
1.12783470740396e-06,3.28887508658227e-05,2,0.3333,0.6000,0.4000,0.2667
1.47168320836499e-05,-3.80960045731626e-05,2,0.3333,0.6000,0.3000,0.2000
6.18158228462562e-05,5.20294770467444e-06,2,0.6667,0.6000,0.3000,0.2000
3.60495068889577e-05,2.4445025701425e-05,2,1.0000,0.6000,0.3000,0.2667
5.92705000599381e-05,1.06932529888581e-05,2,0.6667,0.4000,0.2000,0.2000
6.59336656099185e-05,-2.31999474635813e-05,2,0.3333,0.2000,0.1000,0.1333
8.45387548906729e-05,0.000104277205537073,2,0.0000,0.0000,0.0000,0.0667
6.24394888291135e-05,-1.34839856400504e-05,2,0.0000,0.0000,0.0000,0.0667
-2.11613696592394e-05,4.43383178208023e-05,2,0.0000,0.0000,0.1000,0.0667
4.24273202952463e-05,-3.32254203385673e-05,2,0.0000,0.0000,0.1000,0.0667
-3.91605772165349e-06,7.87976750871167e-06,2,0.0000,0.0000,0.1000,0.0667
1.88305948540801e-05,4.03934755013324e-05,2,0.0000,0.0000,0.1000,0.1333
1.54603567352751e-05,4.22516786784399e-05,2,0.0000,0.0000,0.1000,0.2000
1.24527978186961e-05,5.84898698434699e-05,2,0.0000,0.2000,0.1000,0.2667
2.80978165392298e-05,2.49577515205601e-05,2,0.0000,0.2000,0.1000,0.2667
-1.58060811372707e-05,-1.08014337456552e-05,2,0.3333,0.2000,0.1000,0.2667
-4.37056150985882e-05,-4.96740831295028e-05,2,0.3333,0.2000,0.2000,0.3333
-1.75342538568657e-05,-3.32479839926236e-06,2,0.3333,0.2000,0.3000,0.4000
-1.59249557327712e-05,4.02841806135257e-06,2,0.0000,0.0000,0.3000,0.3333
3.71990699932212e-06,1.60841518663801e-05,2,0.0000,0.0000,0.3000,0.3333
3.71990699932212e-06,1.60841518663801e-05,2,0.0000,0.0000,0.3000,0.3333
6.3862360548228e-05,-4.02947007387411e-05,2,0.0000,0.2000,0.4000,0.3333
2.67360501311487e-05,-3.76260504708625e-05,2,0.0000,0.4000,0.5000,0.3333
3.79460288968403e-05,-4.40533658547793e-05,2,0.3333,0.6000,0.5000,0.3333
5.26732910657302e-05,-2.07551984203747e-05,2,0.6667,0.6000,0.5000,0.3333
-2.79141422652174e-05,1.10187847894849e-05,2,1.0000,0.6000,0.5000,0.3333
-1.50575660882168e-05,-6.14784294157289e-05,2,0.6667,0.6000,0.4000,0.2667
7.44594217394479e-05,5.29771459696349e-05,2,0.3333,0.6000,0.3000,0.2000
7.83116320235422e-06,3.89347860618727e-06,2,0.3333,0.4000,0.2000,0.1333
7.16023860150017e-05,-2.16610187635524e-05,2,0.6667,0.4000,0.2000,0.1333
4.79297777928878e-05,8.07273754617199e-05,2,0.6667,0.4000,0.2000,0.2000
3.88251210097224e-05,3.19436876452528e-05,2,0.3333,0.2000,0.1000,0.2000
2.07895263883984e-05,-4.65979319415055e-05,2,0.0000,0.0000,0.0000,0.2000
4.78136826131959e-05,-1.65672045113752e-05,2,0.0000,0.0000,0.0000,0.2000
1.80560782609973e-05,3.80463188776048e-06,2,0.0000,0.0000,0.0000,0.2000
4.134086339036e-05,-4.94860723847523e-05,2,0.0000,0.0000,0.1000,0.2000
4.134086339036e-05,-4.94860723847523e-05,2,0.0000,0.0000,0.2000,0.2000
4.134086339036e-05,-4.94860723847523e-05,2,0.0000,0.0000,0.3000,0.2667
4.134086339036e-05,-4.94860723847523e-05,2,0.0000,0.0000,0.3000,0.2667
4.36041482316796e-05,-4.21958247898147e-05,2,0.0000,0.0000,0.3000,0.2667
-2.31589165622381e-08,-3.98323973058723e-05,2,0.0000,0.2000,0.3000,0.2667
3.67546308552846e-05,-2.37616131926188e-05,2,0.0000,0.4000,0.3000,0.2667
3.40575534210075e-05,2.29409743042197e-05,2,0.3333,0.6000,0.4000,0.2667
-1.56488113134401e-05,4.97291330248117e-05,2,0.6667,0.6000,0.4000,0.2667
-9.30860915104859e-05,-1.29655991258915e-05,2,1.0000,0.6000,0.4000,0.3333
5.87774302402977e-05,-2.38831526075955e-05,2,0.6667,0.4000,0.3000,0.3333
8.45337126520462e-05,4.18426498072222e-05,2,0.3333,0.2000,0.2000,0.3333
2.98128488793736e-05,-2.42135101871099e-05,2,0.0000,0.2000,0.1000,0.3333
2.67425675701816e-05,-4.97650762554258e-05,2,0.0000,0.2000,0.1000,0.4000
-1.24515818242799e-05,-1.72926829691278e-05,2,0.3333,0.2000,0.2000,0.4667
1.62194664881099e-05,-6.43134262645617e-05,2,0.3333,0.2000,0.3000,0.4667
4.37147718912456e-05,-6.89410007908009e-05,2,0.3333,0.2000,0.4000,0.5333
9.87777384580113e-05,-2.96028974844376e-05,2,0.0000,0.0000,0.4000,0.4667
1.57400645548478e-05,1.66240024555009e-05,2,0.0000,0.0000,0.5000,0.4667
7.78531739342725e-06,8.13456881587626e-06,2,0.0000,0.2000,0.6000,0.4667
7.78531739342725e-06,8.13456881587626e-06,2,0.0000,0.4000,0.6000,0.5333
-1.69595216448215e-06,-4.54545224783942e-05,2,0.3333,0.6000,0.7000,0.6000
7.78531739342725e-06,8.13456881587626e-06,2,0.6667,0.8000,0.7000,0.6667
-2.62283247138839e-05,-2.9735578209511e-05,2,1.0000,1.0000,0.7000,0.7333
1.03010734164855e-05,4.31950065831188e-05,2,1.0000,1.0000,0.6000,0.7333
6.99524680385366e-05,1.40299498525565e-05,2,1.0000,0.8000,0.6000,0.7333
-0.000105195962532889,3.58261822839268e-05,2,1.0000,0.8000,0.6000,0.7333
-3.42038038070314e-05,5.62968671147246e-05,2,0.6667,0.6000,0.6000,0.7333
-3.07543523376808e-05,-1.86553097591968e-05,2,0.6667,0.4000,0.6000,0.7333
-2.08062319870805e-05,6.35070000498672e-06,2,0.3333,0.2000,0.6000,0.7333
-4.36841546616051e-05,2.61642253462924e-05,2,0.3333,0.4000,0.7000,0.7333
-1.00738870969508e-05,-2.2837992219138e-05,2,0.0000,0.4000,0.7000,0.6667
6.09374583291356e-05,-2.14166266232496e-05,2,0.3333,0.6000,0.8000,0.6667
-3.06707511299464e-06,4.09102685807738e-05,2,0.6667,0.8000,0.9000,0.7333
-1.49005345519981e-05,7.13586123310961e-05,2,1.0000,1.0000,1.0000,0.8000
-1.01484993138001e-05,2.33484388445504e-05,2,1.0000,1.0000,0.9000,0.7333
3.1132763979258e-05,-2.65497365035117e-05,2,1.0000,1.0000,0.8000,0.6667
7.55490930259839e-07,-3.99593118345365e-05,2,1.0000,1.0000,0.7000,0.6000
-2.16674234252423e-05,3.58777688234113e-05,2,1.0000,1.0000,0.7000,0.5333
-3.24120956065599e-05,5.32982703589369e-05,2,1.0000,1.0000,0.7000,0.5333
-9.68466520134825e-06,4.24972859036643e-05,2,1.0000,0.8000,0.6000,0.4667
6.84316109982319e-05,5.60927437618375e-05,2,1.0000,0.6000,0.5000,0.4000
-2.33710434258683e-05,3.63599610864185e-05,2,0.6667,0.4000,0.4000,0.3333
3.90770765079651e-05,-3.20053404720966e-05,2,0.3333,0.4000,0.3000,0.2667
-2.88798182737082e-05,2.94678120553726e-05,2,0.0000,0.4000,0.3000,0.2000
4.8864272685023e-05,4.06294566346332e-06,2,0.3333,0.4000,0.3000,0.2667
3.36698649334721e-05,5.2122359193163e-06,2,0.6667,0.4000,0.3000,0.3333
3.36698649334721e-05,5.2122359193163e-06,2,0.6667,0.4000,0.3000,0.4000
-3.99743930756813e-06,4.1304861952085e-05,2,0.3333,0.2000,0.2000,0.3333
0.000156770678586327,-5.05766802234575e-05,2,0.0000,0.2000,0.1000,0.3333
0.000104450198705308,-3.47487912222277e-05,2,0.0000,0.2000,0.2000,0.4000
9.6923340606736e-06,-2.57042629527859e-05,2,0.3333,0.2000,0.3000,0.4667
2.61300756392302e-05,0.00012058463471476,2,0.3333,0.2000,0.4000,0.4667
-2.47043426497839e-05,-8.36933941172902e-06,2,0.3333,0.2000,0.4000,0.4667
2.15855607166304e-06,1.94601252587745e-05,2,0.0000,0.0000,0.4000,0.4000
-1.31651231640717e-05,1.06039396996493e-05,2,0.0000,0.2000,0.5000,0.4000
6.20231730863452e-05,-5.12226097271196e-06,2,0.0000,0.4000,0.6000,0.4000
7.07131694070995e-05,-2.81492521025939e-05,2,0.3333,0.6000,0.6000,0.4000
5.34738210262731e-05,1.25503129311255e-05,2,0.6667,0.6000,0.6000,0.4000
-9.32528200792149e-06,-1.80638216988882e-05,2,1.0000,0.8000,0.6000,0.4000
4.17334777012002e-05,8.85482295416296e-05,2,0.6667,0.8000,0.5000,0.3333
-2.26879437832395e-05,-2.1970421585138e-05,2,0.6667,0.8000,0.4000,0.2667
